Player,Inns,Runs,Overs,Conc,Wkts,Ct,St,Opposition,Ground,StartDate,Result
VKohli,2,0,0,0,0,1,0,vSouthAfrica,Melbourne,2/22/2015,no
VKohli,2,0,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
VKohli,2,7,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
VKohli,2,82,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
VKohli,2,8,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
VKohli,2,76,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
VKohli,2,40,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
VKohli,2,22,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
VKohli,2,13,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
VKohli,2,61,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
VKohli,2,44,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
VKohli,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
VKohli,2,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
VKohli,2,19,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
VKohli,2,0,0,0,0,1,0,vAustralia,Bengaluru,11/2/2013,no
VKohli,2,0,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
VKohli,2,2,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
KuldeepYadav,2,0,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
KuldeepYadav,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
KuldeepYadav,2,2,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
DSKulkarni,2,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
DSKulkarni,2,0,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
DSKulkarni,2,25,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
DSKulkarni,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
DSKulkarni,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
DSKulkarni,2,0,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
DSKulkarni,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
BKumar,2,1,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
BKumar,2,20,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
BKumar,2,11,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
BKumar,2,0,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
BKumar,2,0,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
BKumar,2,20,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
BKumar,2,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
BKumar,2,1,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
BKumar,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
BKumar,2,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
BKumar,2,2,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
BKumar,2,1,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
BKumar,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
BKumar,2,25,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
BKumar,2,6,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
BKumar,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
BKumar,2,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
BKumar,2,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
BKumar,2,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
BKumar,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
BKumar,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
BKumar,2,53,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
BKumar,2,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
BKumar,2,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
BKumar,2,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
BKumar,2,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
BKumar,2,2,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
BKumar,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
BKumar,2,4,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
BKumar,2,0,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
BKumar,2,0,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
BKumar,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
BKumar,2,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
BKumar,2,18,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
BKumar,2,1,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
BKumar,2,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
BKumar,2,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
BKumar,2,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
AMishra,2,1,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
AMishra,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
AMishra,2,14,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
AMishra,2,0,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
AMishra,2,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
AMishra,2,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
AMishra,2,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
AMishra,2,5,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
AMishra,2,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
AMishra,2,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
AMishra,2,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
AMishra,2,4,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
AMishra,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
AMishra,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
AMishra,2,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
AMishra,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
MohammedShami,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
MohammedShami,2,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
MohammedShami,2,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
MohammedShami,2,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
MohammedShami,2,0,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
MohammedShami,2,0,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
MohammedShami,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
MohammedShami,2,1,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
MohammedShami,2,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
MohammedShami,2,14,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
MohammedShami,2,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
MohammedShami,2,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
MohammedShami,2,0,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
MohammedShami,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
MohammedShami,2,8,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
MohammedShami,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
MohammedShami,2,7,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
MohammedShami,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
MohammedShami,2,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
MohammedShami,2,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
MohammedShami,2,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
MohammedShami,2,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
MohammedShami,2,1,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
MohammedShami,2,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
MohammedShami,2,19,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
MohammedShami,2,1,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
MohammedShami,2,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
MohammedShami,2,2,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
MohammedShami,2,0,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
KKNair,2,39,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
KKNair,2,7,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
MKPandey,2,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
MKPandey,2,4,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
MKPandey,2,19,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
MKPandey,2,0,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
MKPandey,2,12,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
MKPandey,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
MKPandey,2,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
MKPandey,2,17,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
MKPandey,2,36,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
MKPandey,2,28,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
MKPandey,2,0,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MKPandey,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
MKPandey,2,104,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
MKPandey,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
HHPandya,2,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
HHPandya,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
HHPandya,2,36,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
HHPandya,2,56,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
HHPandya,2,76,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
HHPandya,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
HHPandya,2,0,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
HHPandya,2,9,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
HHPandya,2,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
HHPandya,2,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
HHPandya,2,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
HHPandya,2,20,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
HHPandya,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
HHPandya,2,40,0,0,0,0,0,vEngland,Pune,1/15/2017,no
ParvezRasool,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
ARPatel,2,0,0,0,0,2,0,vBangladesh,Dhaka,6/17/2014,no
ARPatel,2,5,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
ARPatel,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
ARPatel,2,17,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
ARPatel,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
ARPatel,2,17,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
ARPatel,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
ARPatel,2,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
ARPatel,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
ARPatel,2,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
ARPatel,2,38,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
ARPatel,2,15,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
ARPatel,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
ARPatel,2,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
ARPatel,2,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
ARPatel,2,6,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
ARPatel,2,0,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
CAPujara,2,13,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
CAPujara,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
CAPujara,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
CAPujara,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
AMRahane,2,0,0,0,0,2,0,vZimbabwe,Harare,7/12/2015,no
AMRahane,2,64,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
AMRahane,2,2,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
AMRahane,2,50,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
AMRahane,2,36,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
AMRahane,2,1,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
AMRahane,2,2,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
AMRahane,2,47,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
AMRahane,2,0,0,0,0,2,0,vSouthAfrica,Chennai,10/22/2015,no
AMRahane,2,0,0,0,0,1,0,vPakistan,Adelaide,2/15/2015,no
AMRahane,2,60,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
AMRahane,2,0,0,0,0,1,0,vEngland,Cardiff,8/27/2014,no
AMRahane,2,28,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
AMRahane,2,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
AMRahane,2,2,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
AMRahane,2,14,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
AMRahane,2,57,0,0,0,0,0,vNewZealand,Ranchi,10/26/2016,no
AMRahane,2,39,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
AMRahane,2,106,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
AMRahane,2,0,0,0,0,1,0,vAustralia,Brisbane,1/15/2016,no
AMRahane,2,0,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
AMRahane,2,0,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
AMRahane,2,0,0,0,0,1,0,vZimbabwe,Harare,7/10/2015,no
AMRahane,2,8,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
AMRahane,2,9,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
AMRahane,2,8,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
AMRahane,2,0,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
AMRahane,2,7,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
AMRahane,2,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
AMRahane,2,0,0,0,0,1,0,vPakistan,Delhi,1/6/2013,no
AMRahane,2,0,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
AMRahane,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
AMRahane,2,0,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
AMRahane,2,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
AMRahane,2,4,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
AMRahane,2,0,0,0,0,1,0,vAustralia,Melbourne,1/17/2016,no
AMRahane,2,33,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
AMRahane,2,0,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
AMRahane,2,56,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
AMRahane,2,5,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
AMRahane,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
AMRahane,2,5,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
AMRahane,2,60,0,0,0,0,0,vWestIndies,NorthSound,7/2/2017,no
AMRahane,2,19,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
AMRahane,2,0,0,0,0,1,0,vSriLanka,Cuttack,11/2/2014,no
AMRahane,2,24,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
AMRahane,2,44,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
AMRahane,2,31,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
AMRahane,2,0,0,0,0,2,0,vZimbabwe,Harare,7/14/2015,no
AMRahane,2,3,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
AMRahane,2,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
AMRahane,2,73,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
AMRahane,2,0,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
AMRahane,2,0,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
AMRahane,2,0,0,0,0,1,0,vBangladesh,Dhaka,6/17/2014,no
AMRahane,2,0,0,0,0,0,0,vEngland,Perth,1/30/2015,no
AMRahane,2,0,0,0,0,1,0,vPakistan,Dhaka,3/2/2014,no
AMRahane,2,87,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
AMRahane,2,0,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
AMRahane,2,45,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
AMRahane,2,0,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
AMRahane,2,33,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
AMRahane,2,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
AMRahane,2,33,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
KLRahul,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
KLRahul,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
KLRahul,2,11,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
KLRahul,2,33,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
KLRahul,2,17,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
KLRahul,2,0,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
KLRahul,2,100,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
KLRahul,2,4,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
KLRahul,2,8,0,0,0,0,0,vEngland,Pune,1/15/2017,no
KLRahul,2,63,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
SKRaina,2,18,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
SKRaina,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
SKRaina,2,40,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
SKRaina,2,0,0,0,0,1,0,vWestIndies,Delhi,10/11/2014,no
SKRaina,2,14,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
SKRaina,2,65,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
SKRaina,2,0,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
SKRaina,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
SKRaina,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
SKRaina,2,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
SKRaina,2,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
SKRaina,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
SKRaina,2,0,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
SKRaina,2,0,0,0,0,1,0,vWestIndies,PortofSpain,7/5/2013,no
SKRaina,2,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
SKRaina,2,3,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
SKRaina,2,110,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
SKRaina,2,16,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
SKRaina,2,14,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
SKRaina,2,31,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
SKRaina,2,0,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
SKRaina,2,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
SKRaina,2,18,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
SKRaina,2,0,0,0,0,1,0,vEngland,Kochi,1/15/2013,no
SKRaina,2,39,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
SKRaina,2,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
SKRaina,2,33,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
SKRaina,2,0,0,0,0,0,0,vEngland,Perth,1/30/2015,no
SKRaina,2,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
SKRaina,2,12,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
SKRaina,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
SKRaina,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
SKRaina,2,34,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
SKRaina,2,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
SKRaina,2,42,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
SKRaina,2,35,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
SKRaina,2,18,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
SKRaina,2,7,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
SKRaina,2,0,0,0,0,1,0,vWestIndies,Dharamsala,10/17/2014,no
SKRaina,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/3/2013,no
SKRaina,2,18,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
SKRaina,2,32,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
SKRaina,2,50,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
SKRaina,2,28,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
SKRaina,2,15,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
SKRaina,2,89,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
SKRaina,2,22,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
SKRaina,2,0,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
SKRaina,2,7,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
SKRaina,2,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
SKRaina,2,36,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
SKRaina,2,0,0,0,0,1,0,vSriLanka,PortofSpain,7/9/2013,no
ATRayudu,2,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
ATRayudu,2,0,0,0,0,1,0,vSriLanka,Kolkata,11/13/2014,no
ATRayudu,2,0,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
ATRayudu,2,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
ATRayudu,2,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
ATRayudu,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
ATRayudu,2,0,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
ATRayudu,2,13,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
ATRayudu,2,62,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
ATRayudu,2,63,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
ATRayudu,2,9,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
ATRayudu,2,0,0,0,0,1,0,vBangladesh,Dhaka,6/17/2014,no
ATRayudu,2,0,0,0,0,2,0,vEngland,Perth,1/30/2015,no
ATRayudu,2,64,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
ATRayudu,2,53,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
ATRayudu,2,35,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
ATRayudu,2,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
ATRayudu,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
ATRayudu,2,33,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
ATRayudu,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
ATRayudu,2,20,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
ATRayudu,2,59,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
ATRayudu,2,0,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
ATRayudu,2,0,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
ATRayudu,2,16,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
ATRayudu,2,0,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
ATRayudu,2,121,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
ATRayudu,2,41,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
ATRayudu,2,0,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
WPSaha,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/15/2014,no
WPSaha,2,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
WPSaha,2,0,0,0,0,4,0,vSriLanka,Cuttack,11/2/2014,no
WPSaha,2,6,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
WPSaha,2,0,0,0,0,4,0,vBangladesh,Dhaka,6/17/2014,no
VSehwag,2,31,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
VSehwag,2,0,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
ISharma,2,7,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
ISharma,2,2,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
ISharma,2,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
ISharma,2,0,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
ISharma,2,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
ISharma,2,0,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
ISharma,2,5,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
ISharma,2,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
ISharma,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
ISharma,2,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
ISharma,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
